date,Rt_confirmed,Rt_confirmed_err68perc,Rt_symptomatic,Rt_symptomatic_err68perc
2021-02-03,0.7810455913845198,0.06144079942568706,0.731362126272577,0.06659923236214083
2021-02-04,0.8373682745598828,0.06307034315135766,0.7900682952947817,0.06858079878780585
2021-02-05,0.9138885454527936,0.06463152459374548,0.870306816535859,0.0704570837970543
2021-02-06,0.9886747587749616,0.05964807725107513,0.9498902368352605,0.06583035397170117
2021-02-07,1.0618000571839292,0.06957295952270524,1.023421049753367,0.07266894621439719
2021-02-08,1.1432252347349159,0.0785844585118005,1.1076506736480138,0.07847400478493995
2021-02-09,1.194207912232077,0.08812971759399986,1.1645757564477242,0.08653587072658923
2021-02-10,1.243324097485132,0.10046191808823106,1.2235838306798086,0.09894046025814837
2021-02-11,1.2674328530886516,0.10550609410354729,1.2592740400394031,0.10493432478471862
2021-02-12,1.2633792547223763,0.1046353073414683,1.2649805349062653,0.10619386227319734
2021-02-13,1.2457474043007435,0.102055048242804,1.256567844288774,0.10493250534147208
2021-02-14,1.1589704729994696,0.07572828280031094,1.1744547268482082,0.07922488090581105
2021-02-15,1.0846862777258413,0.05083305047862178,1.1051554172906468,0.05564458521591494
2021-02-16,1.0127648068142172,0.041634770092410456,1.0352041174392237,0.04007861541681904
2021-02-17,0.9332015441715314,0.04158612855630118,0.9554328523124718,0.032802183663838816
2021-02-18,0.8666850573293358,0.05138948251515813,0.887657422356663,0.04703028523351909
2021-02-19,0.7979175326299709,0.06209161776760972,0.817067357864411,0.06077433423263053
2021-02-20,0.7372695826548067,0.06424423833273427,0.7552985379167234,0.06397392422809121
2021-02-21,0.6959037004399189,0.06866057180702749,0.7172152369659236,0.06752058382606052
2021-02-22,0.6898592886609641,0.06892334068087203,0.7129053693604218,0.06765871913746266
2021-02-23,0.7045018137599186,0.06852519944074309,0.7276622324660487,0.06744436769979847
2021-02-24,0.7337057830059177,0.06600564134602506,0.7562717384854067,0.06527121863410065
2021-02-25,0.7993598140946283,0.06553811847012951,0.8187454052397829,0.06636733037461875
2021-02-26,0.8667516278512001,0.06462962443295969,0.8883574475802397,0.06650785662680252
2021-02-27,0.9167297024425373,0.06376915706789353,0.9385910068037351,0.06674023962789212
2021-02-28,0.9997879817527221,0.06761882208640749,1.0209576005090175,0.07265010296455328
2021-03-01,1.1363606638677288,0.08581439671505496,1.1562136020091114,0.09373608200970374
2021-03-02,1.274315047554541,0.1227431478952249,1.3012933873739239,0.13198159667273004
