date,Rt_confirmed,Rt_confirmed_err68perc,Rt_symptomatic,Rt_symptomatic_err68perc
2020-02-27,3.3582978565728996,1.6147768697319802,3.3582978565728996,1.6147768697319802
2020-02-28,3.269459755233943,1.525731658841838,3.269459755233943,1.525731658841838
2020-02-29,3.208563954114764,1.467604673070813,3.208563954114764,1.467604673070813
2020-03-01,3.1127981670347435,1.3748554035533902,3.1127981670347435,1.3748554035533902
2020-03-02,3.0013063963529096,1.2694132356301344,3.0013063963529096,1.2694132356301344
2020-03-03,2.8914543223496993,1.168758689238373,2.8914543223496993,1.168758689238373
2020-03-04,2.7549482679744166,1.0466249830696628,2.7549482679744166,1.0466249830696628
2020-03-05,2.6570249902683853,0.9638551669965616,2.6570249902683853,0.9638551669965616
2020-03-06,2.558848300069531,0.8831335203215828,2.558848300069531,0.8831335203215828
2020-03-07,2.472523682229273,0.8146494896618613,2.472523682229273,0.8146494896618613
2020-03-08,2.383020323337862,0.7446834684655489,2.383020323337862,0.7446834684655489
2020-03-09,2.310394581643938,0.689709256571071,2.310394581643938,0.689709256571071
2020-03-10,2.2576928527579683,0.6510374899708935,2.2576928527579683,0.6510374899708935
2020-03-11,2.1964552302728353,0.6072914520058109,2.1964552302728353,0.6072914520058109
2020-03-12,2.123776998154522,0.5565813362125773,2.123776998154522,0.5565813362125773
2020-03-13,2.059140952584294,0.5133484100104404,2.059140952584294,0.5133484100104404
2020-03-14,1.979129683606258,0.4609935102791692,1.979129683606258,0.4609935102791692
2020-03-15,1.9146418236195173,0.4215171844365597,1.9146418236195173,0.4215171844365597
2020-03-16,1.8489981235723985,0.3827084878087648,1.8489981235723985,0.3827084878087648
2020-03-17,1.777425252411643,0.34239076111140976,1.777425252411643,0.34239076111140976
2020-03-18,1.6995364835083788,0.2999078508972947,1.6995364835083788,0.2999078508972947
2020-03-19,1.6143127133040485,0.2555784879785095,1.6143127133040485,0.2555784879785095
2020-03-20,1.5320403946731465,0.21429525494355925,1.5320403946731465,0.21429525494355925
2020-03-21,1.4469843169907677,0.1737695800930313,1.4469843169907677,0.1737695800930313
2020-03-22,1.3637699606722977,0.13716176191754262,1.3637699606722977,0.13716176191754262
2020-03-23,1.285581704463346,0.10557902092043392,1.285581704463346,0.10557902092043392
2020-03-24,1.211682079499849,0.08030874146655739,1.211682079499849,0.08030874146655739
2020-03-25,1.1417634939623853,0.05893563874515383,1.1417634939623853,0.05893563874515383
2020-03-26,1.075484286275656,0.04243866484394945,1.075484286275656,0.04243866484394945
2020-03-27,1.0138556274156696,0.03337797829293678,1.0138556274156696,0.03337797829293678
2020-03-28,0.9582824339448274,0.031459726078626155,0.9582824339448274,0.031459726078626155
2020-03-29,0.9037632443030393,0.035770395024540595,0.9037632443030393,0.035770395024540595
2020-03-30,0.8574563677284196,0.04197451612491553,0.8574563677284196,0.04197451612491553
2020-03-31,0.8174466470602568,0.047335351532678184,0.8174466470602568,0.047335351532678184
2020-04-01,0.7878497770227025,0.05137915871337592,0.7878497770227025,0.05137915871337592
2020-04-02,0.7644288815617545,0.0544537571395018,0.7644288815617545,0.0544537571395018
2020-04-03,0.7457867669737452,0.05733872890925182,0.7457867669737452,0.05733872890925182
2020-04-04,0.7344148739175969,0.05903144932619409,0.7344148739175969,0.05903144932619409
2020-04-05,0.7272124246015172,0.06007569473612731,0.7272124246015172,0.06007569473612731
2020-04-06,0.722880636009535,0.06072500806968781,0.722880636009535,0.06072500806968781
2020-04-07,0.7192553161888084,0.06123411845110794,0.7192553161888084,0.06123411845110794
2020-04-08,0.7198900432753519,0.061142459163563444,0.7198900432753519,0.061142459163563444
2020-04-09,0.7243547453999298,0.06049155095747562,0.7243547453999298,0.06049155095747562
2020-04-10,0.7311931042043993,0.059489843150824236,0.7311931042043993,0.059489843150824236
2020-04-11,0.7395952359347857,0.05815836911146137,0.7395952359347857,0.05815836911146137
2020-04-12,0.7472754288447995,0.056980230935098075,0.7472754288447995,0.056980230935098075
2020-04-13,0.7494943982729538,0.05661123234439332,0.7494943982729538,0.05661123234439332
2020-04-14,0.7544559976294012,0.05578698603122269,0.7544559976294012,0.05578698603122269
2020-04-15,0.7566694326926733,0.05537680821502994,0.7566694326926733,0.05537680821502994
2020-04-16,0.7618504323052881,0.05440038636725712,0.7618504323052881,0.05440038636725712
2020-04-17,0.7606060501644772,0.05461982754806674,0.7606060501644772,0.05461982754806674
2020-04-18,0.7591754161210342,0.054873563944867663,0.7591754161210342,0.054873563944867663
2020-04-19,0.7575903063131924,0.05515065659662077,0.7575903063131924,0.05515065659662077
2020-04-20,0.7538013120358358,0.055777301266152976,0.7538013120358358,0.055777301266152976
2020-04-21,0.7490933904922801,0.05654764090784941,0.7490933904922801,0.05654764090784941
2020-04-22,0.7421988489749496,0.0576559030409157,0.7421988489749496,0.0576559030409157
2020-04-23,0.7367634169359834,0.05850977231680771,0.7367634169359834,0.05850977231680771
2020-04-24,0.72711073805286,0.06013510694863347,0.72711073805286,0.06013510694863347
2020-04-25,0.7180897203891514,0.061555255991152406,0.7180897203891514,0.061555255991152406
2020-04-26,0.7112441374493647,0.06264354988555217,0.7112441374493647,0.06264354988555217
2020-04-27,0.701928590232452,0.0639688792121106,0.701928590232452,0.0639688792121106
2020-04-28,0.6908131382450097,0.06561393048325849,0.6908131382450097,0.06561393048325849
2020-04-29,0.6733714912390082,0.06793597937298376,0.6733714912390082,0.06793597937298376
2020-04-30,0.6572967658306474,0.06993128179753735,0.6572967658306474,0.06993128179753735
2020-05-01,0.6393405017588616,0.07200126598356657,0.6393405017588616,0.07200126598356657
2020-05-02,0.6204595066876798,0.07395819600936063,0.6204595066876798,0.07395819600936063
2020-05-03,0.6048907478359558,0.07536131433056274,0.6048907478359558,0.07536131433056274
2020-05-04,0.5874265324491833,0.07687377600732827,0.5874265324491833,0.07687377600732827
2020-05-05,0.575612922674076,0.07772542825103042,0.575612922674076,0.07772542825103042
2020-05-06,0.5653739312681874,0.07839537859575864,0.5653739312681874,0.07839537859575864
2020-05-07,0.5583277949753164,0.07884543579590639,0.5583277949753164,0.07884543579590639
2020-05-08,0.5505282148165679,0.07925837976084167,0.5505282148165679,0.07925837976084167
2020-05-09,0.5430268619432419,0.07966865335420155,0.5430268619432419,0.07966865335420155
2020-05-10,0.5384752655421425,0.07990263827754973,0.5384752655421425,0.07990263827754973
2020-05-11,0.5332720496952176,0.08020753797004866,0.5332720496952176,0.08020753797004866
2020-05-12,0.5293907145527318,0.08040618123904421,0.5293907145527318,0.08040618123904421
2020-05-13,0.5246746251733444,0.08063562566767131,0.5246746251733444,0.08063562566767131
2020-05-14,0.5194811316363964,0.08088379387691776,0.5194811316363964,0.08088379387691776
2020-05-15,0.5174149668707363,0.08096493059784986,0.5174149668707363,0.08096493059784986
2020-05-16,0.5184916260177902,0.0809283574391905,0.5184916260177902,0.0809283574391905
2020-05-17,0.530261385760432,0.08055088406835545,0.530261385760432,0.08055088406835545
2020-05-18,0.5402356790720652,0.08021287833406616,0.5402356790720652,0.08021287833406616
2020-05-19,0.5509623863300811,0.07967315298847985,0.5509623863300811,0.07967315298847985
2020-05-20,0.5579147744784381,0.07922711009943703,0.5579147744784381,0.07922711009943703
2020-05-21,0.5579544055514306,0.07922410208506422,0.5579544055514306,0.07922410208506422
2020-05-22,0.5564558249018379,0.07934725079015872,0.5564558249018379,0.07934725079015872
2020-05-23,0.5568448062718392,0.07931925772345942,0.5568448062718392,0.07931925772345942
2020-05-24,0.562097956853491,0.07895118073138103,0.562097956853491,0.07895118073138103
2020-05-25,0.5675499816993534,0.07862940032397876,0.5675499816993534,0.07862940032397876
2020-05-26,0.5717722937177271,0.07835070508805021,0.5717722937177271,0.07835070508805021
2020-05-27,0.5727321068299874,0.0782882502125781,0.5727321068299874,0.0782882502125781
2020-05-28,0.5752751853969374,0.07815522066602335,0.5752751853969374,0.07815522066602335
2020-05-29,0.5727049230629796,0.078315241821797,0.5727049230629796,0.078315241821797
2020-05-30,0.5673426708148601,0.07867663573155223,0.5673426708148601,0.07867663573155223
2020-05-31,0.5608647782917553,0.07922891992473842,0.5608647782917553,0.07922891992473842
2020-06-01,0.5609042572478754,0.07922566094928574,0.5609042572478754,0.07922566094928574
2020-06-02,0.5605752120466889,0.07925194927516006,0.5605752120466889,0.07925194927516006
2020-06-03,0.5664447815368163,0.078863885043443,0.5664447815368163,0.078863885043443
2020-06-04,0.5658339729462692,0.07889932615686718,0.5658339729462692,0.07889932615686718
2020-06-05,0.564807366784369,0.07894349541124412,0.564807366784369,0.07894349541124412
2020-06-06,0.5665252086958497,0.07886435642343272,0.5665252086958497,0.07886435642343272
2020-06-07,0.5795398192795121,0.0782840005379988,0.5795398192795121,0.0782840005379988
2020-06-08,0.6019460423992357,0.07686593034619227,0.6019460423992357,0.07686593034619227
2020-06-09,0.6256400921862086,0.07501839678329432,0.6256400921862086,0.07501839678329432
2020-06-10,0.6490817265148614,0.07269386945096708,0.6490817265148614,0.07269386945096708
2020-06-11,0.6660248730084809,0.07003060113198091,0.6660248730084809,0.07003060113198091
2020-06-12,0.7040038267001908,0.06502110710712837,0.7040038267001908,0.06502110710712837
