date,Rt_confirmed,Rt_confirmed_err68perc,Rt_symptomatic,Rt_symptomatic_err68perc
2021-02-16,0.979980464014841,0.006452503074872966,0.9823509239020357,0.00730329706157077
2021-02-17,0.9789681733463268,0.0065215576779279645,0.9762349459351152,0.007748242871704739
2021-02-18,0.9825110955007827,0.0059901913670571795,0.9744056998026587,0.00799379948517424
2021-02-19,0.9895586232147318,0.006325125764161908,0.9782324250076312,0.007782824940534766
2021-02-20,1.0020568765921352,0.008507027702458382,0.9886946563240449,0.008888724036687381
2021-02-21,1.0193642441023874,0.012341351974380833,1.0027687875928126,0.011259603745402101
2021-02-22,1.0426911954686997,0.01819573892651027,1.0221972717331944,0.01580147624580026
2021-02-23,1.068692044674277,0.025878746142028185,1.0485857559364413,0.022256230237324426
2021-02-24,1.0997132939204555,0.03563661590492226,1.0813513661656997,0.031063220986453637
2021-02-25,1.1322664345415865,0.04637644817928772,1.1140702042179902,0.04121284223854764
2021-02-26,1.168300602184993,0.05817494005050054,1.1520952414869576,0.053248597082879365
2021-02-27,1.202875751388329,0.06934334931422546,1.1903060726568904,0.0652489292638706
2021-02-28,1.2336027208086424,0.07932196308925007,1.2233719711052098,0.07582319034543047
2021-03-01,1.2645465690348336,0.09068987699584571,1.2581607258636927,0.08860238420041648
2021-03-02,1.2909607269726673,0.10056436650481493,1.2898993024449055,0.10054056564663065
2021-03-03,1.3119593754557033,0.10850734135705914,1.3153274975772233,0.11024023116121938
2021-03-04,1.3242204089992584,0.11328683253157865,1.3319194412696018,0.1167547531851067
2021-03-05,1.3311084722519775,0.11598725833661304,1.3413958836269497,0.12048957680141191
2021-03-06,1.3303839520398193,0.11570496450350036,1.342830029584644,0.12104008058958157
2021-03-07,1.3205373061879473,0.11188212224444002,1.3343188774581536,0.11775543074244799
2021-03-08,1.3063900286486527,0.10635607322994102,1.3190947134897626,0.1118984501692351
2021-03-09,1.2875719704972381,0.0990703576599025,1.2974433733118984,0.10362892212126217
2021-03-10,1.2692218553203785,0.0920223641869209,1.2759108677559838,0.09533730964689119
2021-03-11,1.2490138236594046,0.08444327426043939,1.252041454198625,0.08625881053591529
2021-03-12,1.227635368236957,0.07663114499023788,1.2279252650580483,0.07733043348022546
2021-03-13,1.2030959918242377,0.06760968997534278,1.200345569165336,0.06714869960759297
2021-03-14,1.1766220038776358,0.05742558862948248,1.1713492077910195,0.05571511460308879
2021-03-15,1.1555450146838915,0.050034160429128754,1.1480075457038066,0.0474404565183986
2021-03-16,1.1364316356925441,0.043443753708114353,1.1279600729838022,0.04059975289930018
2021-03-17,1.1175218442032335,0.03717953441425739,1.1088435562136876,0.03438530749398987
2021-03-18,1.1020306867916434,0.03208244796335886,1.0951138712149677,0.02994263873818512
2021-03-19,1.0874088296686006,0.027621858501796295,1.082976378849483,0.02628694900201575
2021-03-20,1.0751447780629428,0.023734768136541712,1.0723752722536766,0.02283586915453029
2021-03-21,1.0611019788715532,0.01927848904249239,1.0611006170879678,0.019248462432381198
2021-03-22,1.0505630462915567,0.015879579628468532,1.053728072383775,0.016643598683159
2021-03-23,1.0396987579723853,0.012388464104666414,1.044989614830278,0.013530527583375404
2021-03-24,1.0287673701781552,0.009755125715195148,1.035773388409714,0.011203588437329735
2021-03-25,1.0201535957510084,0.007536705576883559,1.0288038782749644,0.009461871610162197
2021-03-26,1.0094374307436715,0.00584717286033966,1.0187469591575962,0.008076353330221237
2021-03-27,1.0000201029954168,0.005047191317666059,1.0086092824179607,0.007094250054704472
2021-03-28,0.9918901128192307,0.006012714979255316,1.0002130011950103,0.0077370804611068995
2021-03-29,0.9824969995947579,0.007386452841518515,0.9890404502308257,0.008704610919711826
2021-03-30,0.9724703292426571,0.009632021102718614,0.9760588436559953,0.010807304802536081
2021-03-31,0.9605333348170907,0.012268968470602774,0.9593851368013343,0.013915933608402254
2021-04-01,0.9533901935197832,0.013696830289454107,0.948013276987663,0.01594802743722042
