date,Rt_confirmed,Rt_confirmed_err68perc,Rt_symptomatic,Rt_symptomatic_err68perc
2020-03-15,1.9805367434985084,0.4605968635727508,1.3116866739560897,0.12043417210975645
2020-03-16,1.9911889929366202,0.4672634578019681,1.2796959898615685,0.10541597532074375
2020-03-17,1.97899883661377,0.45981410455971167,1.2546812896710695,0.09361233580047862
2020-03-18,1.9635648925882376,0.45027788513949063,1.2545366056929423,0.09355200649623689
2020-03-19,1.9206628553039458,0.4236913336782173,1.2555528650532595,0.0940332183313092
2020-03-20,1.8732134558540177,0.39548939697832863,1.2830596304715935,0.1056462272010041
2020-03-21,1.8089211064694,0.3592434735782664,1.3056025223433567,0.11405556391931349
2020-03-22,1.7258175217868732,0.31262584840928337,1.3168407664006487,0.11836217376577468
2020-03-23,1.6488146319729948,0.2733716822726942,1.3472045389762406,0.1279508888639747
2020-03-24,1.561477042917766,0.2312622137610364,1.3689210918817645,0.13505057361934752
2020-03-25,1.478573379324432,0.19214884416047298,1.37703177556125,0.13795697258875123
2020-03-26,1.399774931861398,0.155566142104838,1.3600518927769896,0.13058930420170062
2020-03-27,1.3220820171255032,0.12130493103650063,1.341869565827308,0.12267013935937898
2020-03-28,1.2589833819122629,0.09397887116650648,1.3207901521625678,0.11280831546289251
2020-03-29,1.202580564495418,0.0725155848131493,1.3034936331589806,0.10574574656039266
2020-03-30,1.15829833754486,0.05619134815591311,1.2910506967662103,0.10076241289608323
2020-03-31,1.1156885160578909,0.03852976805940077,1.2853473493579675,0.09835065987620954
2020-04-01,1.084274013471585,0.028324670192112725,1.2745412765345858,0.09382627379746596
2020-04-02,1.0586399830838298,0.021862172704108705,1.2751734128248313,0.09406947267358602
2020-04-03,1.0380417433933742,0.01829555557990649,1.2712155309819757,0.09276599063129687
2020-04-04,1.0328481379373173,0.01639008862009009,1.3034614636428672,0.10745780469332432
2020-04-05,1.0348563897207834,0.016957783207133557,1.3420435333578926,0.12505627645570805
2020-04-06,1.0385301508881704,0.01823953303683765,1.3790417133339545,0.14220304621831614
2020-04-07,1.0389442706689884,0.018391835933611874,1.4005009759486282,0.15165436167373636
2020-04-08,1.0393563134255004,0.018483666782501792,1.4119148030246136,0.15648890216224684
2020-04-09,1.040292588694069,0.018582299891423557,1.4238937253836215,0.16133126710128637
2020-04-10,1.0474196408008407,0.020128373885155204,1.4451528089813803,0.17038337993027614
2020-04-11,1.0483221384014472,0.020172890574577055,1.4562908216269108,0.17479263714139626
2020-04-12,1.0389374839494314,0.01935129986243115,1.440435846360615,0.16838892178674952
2020-04-13,1.0303751752451247,0.01897175746972574,1.4249296768479653,0.16186343791117408
