date,all,male,female
0,0,0.0,0
1,0,0.0,0
2,0,0.0,0
3,1,1.0,0
4,0,0.0,0
5,0,0.0,0
6,0,0.0,0
7,0,0.0,0
8,0,0.0,0
9,0,0.0,0
10,0,0.0,0
11,1,1.0,0
12,0,0.0,0
13,1,1.0,0
14,0,0.0,0
15,0,0.0,0
16,1,0.0,1
17,0,0.0,0
18,0,0.0,0
19,0,0.0,0
20,0,0.0,0
21,0,0.0,0
22,0,0.0,0
23,3,3.0,0
24,0,0.0,0
25,0,0.0,0
26,2,1.0,1
27,1,1.0,0
28,0,0.0,0
29,0,0.0,0
30,0,0.0,0
31,0,0.0,0
32,2,2.0,0
33,2,2.0,0
34,0,0.0,0
35,1,1.0,0
36,2,1.0,1
37,3,1.0,2
38,0,0.0,0
39,6,2.0,4
40,2,1.0,1
41,4,2.0,2
42,6,6.0,0
43,4,3.0,1
44,5,5.0,0
45,7,5.0,2
46,4,3.0,1
47,3,3.0,0
48,1,1.0,0
49,10,6.0,4
50,9,7.0,2
51,8,5.0,3
52,10,7.0,3
53,10,7.0,3
54,11,7.0,4
55,8,4.0,4
56,11,9.0,2
57,11,7.0,4
58,18,16.0,2
59,21,17.0,4
60,23,18.0,5
61,21,17.0,4
62,23,20.0,3
63,36,31.0,5
64,14,12.0,2
65,23,15.0,8
66,24,19.0,5
67,34,27.0,7
68,22,18.0,4
69,35,29.0,6
70,40,25.0,15
71,25,20.0,5
72,33,27.0,6
73,33,29.0,4
74,37,25.0,12
75,18,14.0,4
76,24,18.0,6
77,17,9.0,8
78,15,9.0,6
79,27,21.0,6
80,11,9.0,2
81,16,11.0,5
82,9,8.0,1
83,7,5.0,2
84,5,4.0,1
85,0,0.0,0
86,3,1.0,2
87,1,,1
