date,all,male,female
0.0,0,0.0,0
1.0,0,0.0,0
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,0,0.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,0,0.0,0
18.0,1,0.0,1
19.0,0,0.0,0
20.0,0,0.0,0
21.0,0,0.0,0
22.0,0,0.0,0
23.0,2,0.0,2
24.0,0,0.0,0
25.0,0,0.0,0
26.0,0,0.0,0
27.0,1,0.0,1
28.0,0,0.0,0
29.0,0,0.0,0
30.0,1,0.0,1
31.0,0,0.0,0
32.0,2,2.0,0
33.0,3,3.0,0
34.0,0,0.0,0
35.0,2,2.0,0
36.0,1,0.0,1
37.0,3,3.0,0
38.0,2,2.0,0
39.0,3,0.0,3
40.0,1,1.0,0
41.0,0,0.0,0
42.0,3,3.0,0
43.0,0,0.0,0
44.0,0,0.0,0
45.0,0,0.0,0
46.0,6,4.0,2
47.0,2,1.0,1
48.0,2,1.0,1
49.0,7,7.0,0
50.0,8,6.0,2
51.0,6,5.0,1
52.0,7,2.0,5
53.0,13,10.0,3
54.0,12,7.0,5
55.0,14,12.0,2
56.0,13,10.0,3
57.0,10,8.0,2
58.0,16,14.0,2
59.0,13,10.0,3
60.0,21,13.0,8
61.0,22,16.0,6
62.0,18,15.0,3
63.0,33,26.0,7
64.0,29,25.0,4
65.0,17,11.0,6
66.0,34,26.0,8
67.0,34,27.0,7
68.0,35,25.0,10
69.0,56,36.0,20
70.0,30,21.0,9
71.0,48,32.0,16
72.0,63,45.0,18
73.0,45,32.0,13
74.0,55,34.0,21
75.0,58,37.0,21
76.0,72,47.0,25
77.0,65,38.0,27
78.0,100,63.0,37
79.0,85,54.0,31
80.0,81,52.0,29
81.0,107,63.0,44
82.0,81,41.0,40
83.0,114,64.0,50
84.0,105,59.0,46
85.0,89,49.0,40
86.0,121,64.0,57
87.0,92,46.0,46
88.0,116,55.0,61
89.0,101,41.0,60
90.0,116,54.0,62
91.0,91,35.0,56
92.0,71,27.0,44
93.0,76,30.0,46
94.0,63,21.0,42
95.0,52,24.0,28
96.0,20,4.0,16
97.0,36,8.0,28
98.0,17,5.0,12
99.0,14,4.0,10
100.0,13,3.0,10
101.0,8,1.0,7
102.0,2,1.0,1
103.0,1,,1
