date,all,male,female
0.0,2,2.0,0
1.0,0,0.0,0
2.0,2,2.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,1,0.0,1
6.0,0,0.0,0
7.0,1,1.0,0
8.0,1,0.0,1
9.0,1,0.0,1
10.0,1,0.0,1
11.0,0,0.0,0
12.0,0,0.0,0
13.0,4,3.0,1
14.0,2,1.0,1
15.0,3,3.0,0
16.0,1,0.0,1
17.0,2,2.0,0
18.0,0,0.0,0
19.0,2,1.0,1
20.0,3,1.0,2
21.0,2,0.0,2
22.0,0,0.0,0
23.0,2,0.0,2
24.0,8,6.0,2
25.0,7,4.0,3
26.0,8,3.0,5
27.0,4,2.0,2
28.0,6,3.0,3
29.0,10,6.0,4
30.0,3,1.0,2
31.0,8,3.0,5
32.0,9,7.0,2
33.0,9,4.0,5
34.0,7,3.0,4
35.0,11,7.0,4
36.0,9,5.0,4
37.0,8,4.0,4
38.0,15,9.0,6
39.0,9,7.0,2
40.0,23,16.0,7
41.0,17,11.0,6
42.0,19,15.0,4
43.0,20,13.0,7
44.0,25,20.0,5
45.0,21,14.0,7
46.0,28,21.0,7
47.0,33,24.0,9
48.0,43,33.0,10
49.0,53,38.0,15
50.0,51,38.0,13
51.0,50,37.0,13
52.0,58,41.0,17
53.0,49,34.0,15
54.0,58,43.0,15
55.0,83,56.0,27
56.0,95,70.0,25
57.0,89,63.0,26
58.0,86,65.0,21
59.0,88,66.0,22
60.0,107,68.0,39
61.0,100,77.0,23
62.0,112,70.0,42
63.0,110,70.0,40
64.0,150,98.0,52
65.0,140,84.0,56
66.0,134,91.0,43
67.0,132,90.0,42
68.0,154,110.0,44
69.0,170,106.0,64
70.0,159,94.0,65
71.0,194,117.0,77
72.0,180,115.0,65
73.0,193,129.0,64
74.0,206,126.0,80
75.0,151,96.0,55
76.0,169,129.0,40
77.0,134,89.0,45
78.0,144,85.0,59
79.0,140,92.0,48
80.0,117,68.0,49
81.0,123,75.0,48
82.0,117,72.0,45
83.0,98,52.0,46
84.0,76,42.0,34
85.0,75,42.0,33
86.0,72,46.0,26
87.0,66,26.0,40
88.0,52,22.0,30
89.0,36,19.0,17
90.0,20,10.0,10
91.0,23,8.0,15
92.0,13,7.0,6
93.0,13,5.0,8
94.0,9,2.0,7
95.0,8,2.0,6
96.0,2,0.0,2
97.0,4,1.0,3
98.0,1,,1
