date,all,male,female
0.0,1460,768.0,692
1.0,1654,858.0,796
2.0,1568,806.0,762
3.0,1703,858.0,845
4.0,1935,1003.0,932
5.0,2105,1058.0,1047
6.0,2342,1229.0,1113
7.0,2567,1281.0,1286
8.0,2887,1473.0,1414
9.0,3084,1605.0,1479
10.0,3154,1614.0,1540
11.0,3257,1739.0,1518
12.0,3361,1718.0,1643
13.0,3768,1956.0,1812
14.0,3256,1711.0,1545
15.0,3433,1782.0,1651
16.0,3584,1786.0,1798
17.0,4079,2133.0,1946
18.0,4149,2165.0,1984
19.0,3930,2086.0,1844
20.0,4033,2112.0,1921
21.0,4153,2186.0,1967
22.0,4097,2123.0,1974
23.0,4045,2108.0,1937
24.0,4049,2061.0,1988
25.0,4178,2161.0,2017
26.0,4032,2017.0,2015
27.0,4111,2079.0,2032
28.0,4100,2046.0,2054
29.0,4122,2041.0,2081
30.0,4198,2000.0,2198
31.0,4144,2089.0,2055
32.0,4189,2025.0,2164
33.0,4079,1979.0,2100
34.0,4003,1984.0,2019
35.0,4105,2013.0,2092
36.0,4225,2040.0,2185
37.0,4269,2058.0,2211
38.0,4408,2139.0,2269
39.0,4451,2129.0,2322
40.0,4558,2242.0,2316
41.0,4676,2223.0,2453
42.0,4980,2325.0,2655
43.0,5079,2448.0,2631
44.0,5274,2463.0,2811
45.0,5516,2626.0,2890
46.0,5623,2587.0,3036
47.0,5697,2702.0,2995
48.0,5814,2791.0,3023
49.0,5593,2622.0,2971
50.0,5685,2752.0,2933
51.0,5864,2820.0,3044
52.0,5605,2696.0,2909
53.0,5548,2671.0,2877
54.0,5709,2814.0,2895
55.0,5410,2675.0,2735
56.0,5385,2721.0,2664
57.0,5157,2594.0,2563
58.0,4831,2491.0,2340
59.0,4524,2297.0,2227
60.0,4318,2194.0,2124
61.0,3984,2065.0,1919
62.0,3679,1863.0,1816
63.0,3474,1752.0,1722
64.0,3484,1830.0,1654
65.0,3189,1654.0,1535
66.0,3144,1639.0,1505
67.0,2800,1438.0,1362
68.0,2628,1385.0,1243
69.0,2471,1302.0,1169
70.0,2523,1311.0,1212
71.0,2472,1265.0,1207
72.0,2577,1289.0,1288
73.0,2595,1315.0,1280
74.0,2517,1279.0,1238
75.0,1962,984.0,978
76.0,1889,964.0,925
77.0,2046,1006.0,1040
78.0,1957,908.0,1049
79.0,1847,875.0,972
80.0,2046,943.0,1103
81.0,1985,898.0,1087
82.0,1856,816.0,1040
83.0,1716,719.0,997
84.0,1662,655.0,1007
85.0,1623,682.0,941
86.0,1505,561.0,944
87.0,1370,489.0,881
88.0,1214,426.0,788
89.0,1078,367.0,711
90.0,1065,321.0,744
91.0,815,259.0,556
92.0,713,206.0,507
93.0,545,150.0,395
94.0,470,120.0,350
95.0,341,88.0,253
96.0,296,60.0,236
97.0,203,41.0,162
98.0,145,29.0,116
99.0,88,6.0,82
100.0,59,10.0,49
101.0,17,3.0,14
102.0,9,0.0,9
103.0,12,1.0,11
104.0,9,1.0,8
105.0,5,1.0,4
106.0,5,2.0,3
107.0,2,,2
108.0,1,,1
