date,all,male,female
0.0,0,0,0.0
1.0,0,0,0.0
2.0,0,0,0.0
3.0,0,0,0.0
4.0,0,0,0.0
5.0,0,0,0.0
6.0,0,0,0.0
7.0,0,0,0.0
8.0,0,0,0.0
9.0,0,0,0.0
10.0,0,0,0.0
11.0,0,0,0.0
12.0,0,0,0.0
13.0,0,0,0.0
14.0,0,0,0.0
15.0,0,0,0.0
16.0,0,0,0.0
17.0,0,0,0.0
18.0,0,0,0.0
19.0,0,0,0.0
20.0,0,0,0.0
21.0,0,0,0.0
22.0,0,0,0.0
23.0,0,0,0.0
24.0,0,0,0.0
25.0,0,0,0.0
26.0,0,0,0.0
27.0,0,0,0.0
28.0,1,1,0.0
29.0,1,1,0.0
30.0,1,1,0.0
31.0,1,1,0.0
32.0,3,1,2.0
33.0,4,2,2.0
34.0,2,1,1.0
35.0,2,1,1.0
36.0,4,2,2.0
37.0,3,3,0.0
38.0,1,1,0.0
39.0,3,2,1.0
40.0,5,3,2.0
41.0,5,2,3.0
42.0,5,4,1.0
43.0,3,3,0.0
44.0,8,5,3.0
45.0,8,6,2.0
46.0,4,3,1.0
47.0,5,5,0.0
48.0,9,8,1.0
49.0,9,6,3.0
50.0,8,8,0.0
51.0,15,11,4.0
52.0,11,6,5.0
53.0,10,5,5.0
54.0,12,11,1.0
55.0,17,12,5.0
56.0,24,20,4.0
57.0,24,15,9.0
58.0,21,15,6.0
59.0,23,17,6.0
60.0,25,16,9.0
61.0,20,15,5.0
62.0,32,23,9.0
63.0,20,15,5.0
64.0,30,21,9.0
65.0,30,20,10.0
66.0,23,18,5.0
67.0,30,24,6.0
68.0,33,30,3.0
69.0,31,24,7.0
70.0,29,20,9.0
71.0,25,19,6.0
72.0,34,27,7.0
73.0,42,31,11.0
74.0,46,34,12.0
75.0,37,27,10.0
76.0,22,16,6.0
77.0,22,16,6.0
78.0,25,19,6.0
79.0,33,19,14.0
80.0,21,11,10.0
81.0,19,12,7.0
82.0,25,17,8.0
83.0,16,10,6.0
84.0,15,9,6.0
85.0,9,5,4.0
86.0,8,6,2.0
87.0,6,4,2.0
88.0,3,1,2.0
89.0,2,1,1.0
90.0,2,1,1.0
91.0,0,0,0.0
92.0,1,0,1.0
93.0,1,1,
