date,all,male,female
0.0,321,174.0,147
1.0,110,66.0,44
2.0,67,42.0,25
3.0,66,32.0,34
4.0,38,25.0,13
5.0,31,16.0,15
6.0,24,18.0,6
7.0,29,18.0,11
8.0,32,12.0,20
9.0,18,11.0,7
10.0,21,12.0,9
11.0,17,11.0,6
12.0,28,14.0,14
13.0,25,15.0,10
14.0,18,13.0,5
15.0,27,17.0,10
16.0,24,10.0,14
17.0,44,25.0,19
18.0,40,25.0,15
19.0,44,17.0,27
20.0,51,25.0,26
21.0,69,31.0,38
22.0,52,26.0,26
23.0,74,33.0,41
24.0,77,36.0,41
25.0,84,33.0,51
26.0,77,33.0,44
27.0,106,37.0,69
28.0,114,42.0,72
29.0,132,45.0,87
30.0,127,42.0,85
31.0,144,47.0,97
32.0,127,49.0,78
33.0,149,51.0,98
34.0,137,49.0,88
35.0,140,63.0,77
36.0,141,52.0,89
37.0,167,73.0,94
38.0,170,75.0,95
39.0,128,62.0,66
40.0,137,72.0,65
41.0,162,97.0,65
42.0,168,108.0,60
43.0,200,120.0,80
44.0,204,127.0,77
45.0,228,143.0,85
46.0,230,145.0,85
47.0,255,168.0,87
48.0,261,169.0,92
49.0,300,204.0,96
50.0,314,211.0,103
51.0,339,212.0,127
52.0,412,269.0,143
53.0,333,219.0,114
54.0,392,239.0,153
55.0,437,288.0,149
56.0,491,317.0,174
57.0,460,292.0,168
58.0,487,312.0,175
59.0,474,286.0,188
60.0,552,340.0,212
61.0,562,367.0,195
62.0,554,360.0,194
63.0,597,375.0,222
64.0,560,379.0,181
65.0,607,395.0,212
66.0,580,367.0,213
67.0,640,397.0,243
68.0,545,342.0,203
69.0,633,398.0,235
70.0,642,375.0,267
71.0,725,460.0,265
72.0,775,471.0,304
73.0,791,464.0,327
74.0,764,464.0,300
75.0,742,428.0,314
76.0,689,400.0,289
77.0,686,388.0,298
78.0,695,388.0,307
79.0,696,391.0,305
80.0,622,358.0,264
81.0,726,375.0,351
82.0,721,361.0,360
83.0,717,353.0,364
84.0,675,333.0,342
85.0,634,305.0,329
86.0,619,313.0,306
87.0,592,278.0,314
88.0,505,217.0,288
89.0,476,219.0,257
90.0,418,187.0,231
91.0,339,141.0,198
92.0,260,113.0,147
93.0,213,94.0,119
94.0,164,53.0,111
95.0,118,35.0,83
96.0,95,35.0,60
97.0,52,23.0,29
98.0,36,8.0,28
99.0,17,7.0,10
100.0,16,4.0,12
101.0,7,1.0,6
102.0,4,,4
103.0,1,,1
104.0,2,,2
105.0,0,,0
106.0,1,,1
