date,all,male,female
0.0,28,13.0,15
1.0,7,4.0,3
2.0,4,4.0,0
3.0,4,2.0,2
4.0,5,3.0,2
5.0,1,0.0,1
6.0,2,1.0,1
7.0,0,0.0,0
8.0,3,2.0,1
9.0,0,0.0,0
10.0,2,1.0,1
11.0,0,0.0,0
12.0,2,2.0,0
13.0,2,1.0,1
14.0,0,0.0,0
15.0,4,2.0,2
16.0,2,2.0,0
17.0,4,3.0,1
18.0,5,2.0,3
19.0,4,4.0,0
20.0,4,3.0,1
21.0,15,10.0,5
22.0,9,6.0,3
23.0,9,5.0,4
24.0,7,4.0,3
25.0,14,10.0,4
26.0,24,14.0,10
27.0,13,9.0,4
28.0,23,13.0,10
29.0,14,8.0,6
30.0,29,8.0,21
31.0,28,13.0,15
32.0,34,18.0,16
33.0,31,12.0,19
34.0,23,11.0,12
35.0,30,19.0,11
36.0,45,24.0,21
37.0,41,26.0,15
38.0,49,28.0,21
39.0,40,28.0,12
40.0,53,34.0,19
41.0,51,33.0,18
42.0,55,36.0,19
43.0,66,37.0,29
44.0,89,62.0,27
45.0,89,61.0,28
46.0,107,72.0,35
47.0,117,70.0,47
48.0,107,81.0,26
49.0,133,93.0,40
50.0,163,104.0,59
51.0,172,110.0,62
52.0,176,117.0,59
53.0,188,131.0,57
54.0,204,137.0,67
55.0,223,156.0,67
56.0,252,171.0,81
57.0,235,165.0,70
58.0,265,179.0,86
59.0,252,169.0,83
60.0,286,191.0,95
61.0,290,194.0,96
62.0,296,213.0,83
63.0,315,218.0,97
64.0,312,215.0,97
65.0,328,216.0,112
66.0,338,234.0,104
67.0,371,240.0,131
68.0,364,256.0,108
69.0,357,234.0,123
70.0,388,259.0,129
71.0,434,290.0,144
72.0,477,308.0,169
73.0,482,307.0,175
74.0,535,310.0,225
75.0,411,249.0,162
76.0,456,282.0,174
77.0,523,313.0,210
78.0,438,262.0,176
79.0,500,283.0,217
80.0,570,322.0,248
81.0,520,286.0,234
82.0,583,314.0,269
83.0,558,311.0,247
84.0,522,274.0,248
85.0,516,249.0,267
86.0,488,208.0,280
87.0,458,218.0,240
88.0,375,168.0,207
89.0,361,160.0,201
90.0,295,116.0,179
91.0,245,98.0,147
92.0,204,77.0,127
93.0,169,62.0,107
94.0,97,22.0,75
95.0,74,23.0,51
96.0,61,13.0,48
97.0,43,16.0,27
98.0,35,9.0,26
99.0,13,6.0,7
100.0,5,1.0,4
101.0,3,1.0,2
102.0,3,0.0,3
103.0,0,0.0,0
104.0,2,1.0,1
105.0,1,,1
