date,all,male,female
0,121174,63964.0,57210
1,137889,71592.0,66297
2,140700,72576.0,68124
3,161900,83774.0,78126
4,181901,93925.0,87976
5,199086,102343.0,96743
6,219914,113548.0,106366
7,244018,126023.0,117995
8,259442,133883.0,125559
9,277212,143315.0,133897
10,292315,151296.0,141019
11,299680,155678.0,144002
12,272006,139969.0,132037
13,261981,132734.0,129247
14,250417,124442.0,125975
15,258549,127185.0,131364
16,261526,127279.0,134247
17,267387,130935.0,136452
18,259174,125794.0,133380
19,231206,113599.0,117607
20,238700,116601.0,122099
21,245972,119991.0,125980
22,247559,120736.0,126823
23,250623,120827.0,129795
24,254442,121887.0,132555
25,260903,123633.0,137270
26,264275,124589.0,139685
27,270344,126639.0,143705
28,279294,130171.0,149123
29,288294,133630.0,154663
30,293289,134771.0,158518
31,296839,137008.0,159831
32,300928,137963.0,162963
33,301687,137529.0,164157
34,301138,137177.0,163961
35,300987,136167.0,164820
36,308621,139198.0,169422
37,316503,142539.0,173964
38,321725,145465.0,176260
39,330341,148496.0,181845
40,333597,149363.0,184233
41,335295,150336.0,184959
42,342972,153710.0,189262
43,356769,160033.0,196736
44,366637,164703.0,201934
45,377082,170077.0,207005
46,391075,176986.0,214089
47,402634,182829.0,219805
48,399513,181985.0,217528
49,397806,182054.0,215752
50,393524,179242.0,214282
51,385807,175993.0,209813
52,385612,176335.0,209276
53,376521,172351.0,204170
54,374124,171325.0,202799
55,371412,171116.0,200296
56,367112,169568.0,197544
57,358691,165229.0,193462
58,337970,155383.0,182587
59,315942,145241.0,170701
60,304801,140310.0,164491
61,288563,134351.0,154212
62,270763,125638.0,145125
63,252317,116972.0,135345
64,242869,113231.0,129638
65,230881,107772.0,123109
66,222346,103932.0,118414
67,210311,99119.0,111192
68,200398,94549.0,105848
69,194423,92416.0,102007
70,191915,90939.0,100976
71,193542,92081.0,101461
72,194113,92918.0,101195
73,197178,94433.0,102745
74,191102,91705.0,99397
75,180307,86725.0,93582
76,155054,74797.0,80257
77,139451,66860.0,72591
78,139873,66701.0,73172
79,134943,63920.0,71023
80,127962,59860.0,68102
81,131405,60641.0,70762
82,126516,57679.0,68836
83,115775,51852.0,63923
84,105845,46155.0,59690
85,92812,38975.0,53837
86,87148,35484.0,51663
87,78443,30846.0,47595
88,71068,26531.0,44537
89,61658,21994.0,39663
90,54977,18494.0,36483
91,47947,15144.0,32803
92,39731,11745.0,27986
93,31635,8675.0,22960
94,25375,6367.0,19008
95,19449,4611.0,14838
96,14519,3132.0,11387
97,10796,2195.0,8601
98,7601,1442.0,6159
99,5115,905.0,4210
100,3603,674.0,2929
101,1793,305.0,1488
102,888,123.0,765
103,415,58.0,357
104,273,43.0,230
105,183,29.0,154
106,140,25.0,115
107,100,19.0,81
108,48,15.0,33
109,43,17.0,26
110,27,10.0,17
111,2,,2
