date,all,male,female
0.0,0,0,0
1.0,0,0,0
2.0,0,0,0
3.0,0,0,0
4.0,0,0,0
5.0,0,0,0
6.0,0,0,0
7.0,0,0,0
8.0,0,0,0
9.0,0,0,0
10.0,0,0,0
11.0,0,0,0
12.0,0,0,0
13.0,0,0,0
14.0,0,0,0
15.0,0,0,0
16.0,0,0,0
17.0,0,0,0
18.0,0,0,0
19.0,0,0,0
20.0,0,0,0
21.0,0,0,0
22.0,0,0,0
23.0,0,0,0
24.0,0,0,0
25.0,0,0,0
26.0,0,0,0
27.0,0,0,0
28.0,0,0,0
29.0,0,0,0
30.0,0,0,0
31.0,0,0,0
32.0,0,0,0
33.0,0,0,0
34.0,0,0,0
35.0,1,1,0
36.0,0,0,0
37.0,0,0,0
38.0,1,1,0
39.0,0,0,0
40.0,1,1,0
41.0,0,0,0
42.0,0,0,0
43.0,0,0,0
44.0,1,1,0
45.0,1,1,0
46.0,0,0,0
47.0,1,0,1
48.0,3,2,1
49.0,0,0,0
50.0,1,0,1
51.0,1,1,0
52.0,1,0,1
53.0,3,3,0
54.0,3,3,0
55.0,1,1,0
56.0,7,5,2
57.0,5,3,2
58.0,2,2,0
59.0,7,6,1
60.0,5,3,2
61.0,10,4,6
62.0,5,2,3
63.0,6,4,2
64.0,7,4,3
65.0,11,8,3
66.0,12,7,5
67.0,9,6,3
68.0,7,5,2
69.0,9,8,1
70.0,15,13,2
71.0,11,9,2
72.0,17,10,7
73.0,12,9,3
74.0,11,4,7
75.0,20,11,9
76.0,13,7,6
77.0,25,21,4
78.0,18,12,6
79.0,21,10,11
80.0,17,9,8
81.0,25,13,12
82.0,18,9,9
83.0,18,9,9
84.0,20,9,11
85.0,33,17,16
86.0,28,13,15
87.0,26,15,11
88.0,25,6,19
89.0,29,14,15
90.0,23,10,13
91.0,22,5,17
92.0,14,5,9
93.0,11,8,3
94.0,10,2,8
95.0,10,4,6
96.0,5,2,3
97.0,7,3,4
98.0,2,1,1
99.0,3,1,2
100.0,1,1,0
101.0,3,1,2
