date,all,male,female
0.0,47,20.0,27
1.0,15,9.0,6
2.0,16,11.0,5
3.0,5,2.0,3
4.0,12,9.0,3
5.0,8,4.0,4
6.0,4,1.0,3
7.0,6,3.0,3
8.0,9,6.0,3
9.0,11,6.0,5
10.0,8,4.0,4
11.0,9,9.0,0
12.0,6,3.0,3
13.0,11,8.0,3
14.0,3,0.0,3
15.0,13,5.0,8
16.0,15,8.0,7
17.0,20,9.0,11
18.0,20,10.0,10
19.0,14,6.0,8
20.0,18,8.0,10
21.0,30,11.0,19
22.0,35,15.0,20
23.0,26,10.0,16
24.0,36,18.0,18
25.0,28,12.0,16
26.0,37,14.0,23
27.0,43,22.0,21
28.0,28,11.0,17
29.0,36,14.0,22
30.0,45,20.0,25
31.0,49,14.0,35
32.0,65,24.0,41
33.0,53,17.0,36
34.0,50,18.0,32
35.0,67,23.0,44
36.0,51,19.0,32
37.0,59,27.0,32
38.0,58,28.0,30
39.0,63,33.0,30
40.0,49,21.0,28
41.0,64,25.0,39
42.0,63,37.0,26
43.0,55,25.0,30
44.0,51,35.0,16
45.0,78,48.0,30
46.0,109,65.0,44
47.0,93,58.0,35
48.0,108,69.0,39
49.0,94,62.0,32
50.0,104,61.0,43
51.0,98,52.0,46
52.0,126,74.0,52
53.0,135,93.0,42
54.0,122,78.0,44
55.0,134,91.0,43
56.0,132,77.0,55
57.0,160,96.0,64
58.0,146,90.0,56
59.0,153,94.0,59
60.0,174,111.0,63
61.0,174,112.0,62
62.0,167,98.0,69
63.0,202,126.0,76
64.0,194,124.0,70
65.0,178,113.0,65
66.0,182,118.0,64
67.0,163,108.0,55
68.0,185,116.0,69
69.0,217,130.0,87
70.0,200,118.0,82
71.0,240,157.0,83
72.0,243,143.0,100
73.0,210,123.0,87
74.0,237,146.0,91
75.0,204,125.0,79
76.0,222,128.0,94
77.0,199,124.0,75
78.0,265,160.0,105
79.0,244,142.0,102
80.0,271,143.0,128
81.0,264,139.0,125
82.0,229,100.0,129
83.0,275,133.0,142
84.0,245,118.0,127
85.0,218,101.0,117
86.0,261,117.0,144
87.0,213,88.0,125
88.0,212,81.0,131
89.0,192,82.0,110
90.0,178,80.0,98
91.0,141,54.0,87
92.0,117,39.0,78
93.0,107,40.0,67
94.0,91,29.0,62
95.0,52,25.0,27
96.0,30,9.0,21
97.0,21,10.0,11
98.0,14,5.0,9
99.0,7,3.0,4
100.0,11,3.0,8
101.0,4,0.0,4
102.0,1,1.0,0
103.0,1,,1
104.0,1,,1
