date,all,male,female
0.0,49,27,22.0
1.0,57,29,28.0
2.0,52,35,17.0
3.0,71,39,32.0
4.0,80,44,36.0
5.0,115,64,51.0
6.0,143,73,70.0
7.0,154,82,72.0
8.0,195,102,93.0
9.0,219,114,105.0
10.0,215,129,86.0
11.0,203,100,103.0
12.0,216,118,98.0
13.0,245,130,115.0
14.0,239,121,118.0
15.0,258,121,137.0
16.0,295,139,156.0
17.0,314,124,190.0
18.0,287,146,141.0
19.0,237,123,114.0
20.0,275,149,126.0
21.0,251,119,132.0
22.0,276,146,130.0
23.0,254,121,133.0
24.0,309,137,172.0
25.0,243,111,132.0
26.0,267,141,126.0
27.0,259,141,118.0
28.0,273,109,164.0
29.0,270,145,125.0
30.0,292,137,155.0
31.0,299,140,159.0
32.0,272,132,140.0
33.0,309,145,164.0
34.0,280,140,140.0
35.0,279,136,143.0
36.0,310,147,163.0
37.0,297,138,159.0
38.0,315,136,179.0
39.0,312,135,177.0
40.0,290,122,168.0
41.0,354,167,187.0
42.0,335,160,175.0
43.0,398,176,222.0
44.0,348,151,197.0
45.0,397,152,245.0
46.0,421,171,250.0
47.0,455,211,244.0
48.0,438,196,242.0
49.0,442,193,249.0
50.0,428,185,243.0
51.0,424,195,229.0
52.0,424,188,236.0
53.0,420,210,210.0
54.0,424,193,231.0
55.0,417,201,216.0
56.0,403,199,204.0
57.0,342,165,177.0
58.0,355,178,177.0
59.0,289,135,154.0
60.0,301,154,147.0
61.0,254,125,129.0
62.0,247,129,118.0
63.0,241,118,123.0
64.0,196,87,109.0
65.0,236,121,115.0
66.0,205,97,108.0
67.0,191,91,100.0
68.0,197,95,102.0
69.0,188,88,100.0
70.0,170,95,75.0
71.0,187,104,83.0
72.0,192,92,100.0
73.0,191,105,86.0
74.0,167,83,84.0
75.0,132,64,68.0
76.0,145,78,67.0
77.0,160,86,74.0
78.0,159,72,87.0
79.0,145,84,61.0
80.0,139,73,66.0
81.0,158,76,82.0
82.0,136,60,76.0
83.0,121,54,67.0
84.0,125,51,74.0
85.0,109,46,63.0
86.0,102,37,65.0
87.0,112,37,75.0
88.0,83,22,61.0
89.0,88,28,60.0
90.0,82,29,53.0
91.0,59,15,44.0
92.0,51,12,39.0
93.0,49,12,37.0
94.0,45,10,35.0
95.0,27,3,24.0
96.0,16,8,8.0
97.0,15,1,14.0
98.0,13,3,10.0
99.0,10,2,8.0
100.0,6,2,4.0
101.0,4,0,4.0
102.0,0,0,0.0
103.0,1,0,1.0
104.0,1,1,
