date,incidence,incidence_7_days_moving_average
2020-02-20,7,
2020-02-21,8,
2020-02-22,4,
2020-02-23,12,10.428571428571429
2020-02-24,16,11.0
2020-02-25,9,12.0
2020-02-26,7,13.428571428571429
2020-02-27,17,14.571428571428571
2020-02-28,12,19.0
2020-02-29,11,21.428571428571427
2020-03-01,22,25.0
2020-03-02,24,30.142857142857142
2020-03-03,40,36.42857142857143
2020-03-04,24,40.285714285714285
2020-03-05,42,46.57142857142857
2020-03-06,48,50.714285714285715
2020-03-07,55,59.285714285714285
2020-03-08,49,67.14285714285714
2020-03-09,68,75.57142857142857
2020-03-10,69,81.14285714285714
2020-03-11,84,89.57142857142857
2020-03-12,97,100.85714285714286
2020-03-13,107,116.14285714285714
2020-03-14,94,128.85714285714286
2020-03-15,108,139.28571428571428
2020-03-16,147,151.14285714285714
2020-03-17,176,164.0
2020-03-18,173,166.85714285714286
2020-03-19,170,173.42857142857142
2020-03-20,190,177.0
2020-03-21,184,173.71428571428572
2020-03-22,128,169.28571428571428
2020-03-23,193,164.42857142857142
2020-03-24,201,155.0
2020-03-25,150,149.28571428571428
2020-03-26,139,138.71428571428572
2020-03-27,156,123.28571428571429
2020-03-28,118,115.71428571428571
2020-03-29,88,108.0
2020-03-30,119,94.28571428571429
2020-03-31,93,87.71428571428571
2020-04-01,97,83.71428571428571
2020-04-02,85,77.14285714285714
2020-04-03,60,74.71428571428571
2020-04-04,72,70.85714285714286
2020-04-05,60,69.0
2020-04-06,73,67.28571428571429
2020-04-07,76,63.57142857142857
2020-04-08,70,61.714285714285715
2020-04-09,72,57.142857142857146
2020-04-10,48,55.857142857142854
2020-04-11,46,51.57142857142857
2020-04-12,47,47.142857142857146
2020-04-13,41,47.285714285714285
2020-04-14,67,46.142857142857146
2020-04-15,40,44.857142857142854
2020-04-16,41,44.714285714285715
2020-04-17,49,40.857142857142854
2020-04-18,38,41.142857142857146
2020-04-19,38,41.714285714285715
2020-04-20,40,40.0
2020-04-21,40,37.285714285714285
2020-04-22,42,34.857142857142854
2020-04-23,45,33.285714285714285
2020-04-24,37,32.142857142857146
2020-04-25,19,30.142857142857142
2020-04-26,21,26.857142857142858
2020-04-27,29,24.428571428571427
2020-04-28,32,23.571428571428573
2020-04-29,28,22.571428571428573
2020-04-30,22,21.142857142857142
2020-05-01,20,19.714285714285715
2020-05-02,13,17.428571428571427
2020-05-03,14,16.714285714285715
2020-05-04,19,16.142857142857142
2020-05-05,22,15.857142857142858
2020-05-06,12,14.142857142857142
2020-05-07,17,13.428571428571429
2020-05-08,16,11.285714285714286
2020-05-09,11,10.285714285714286
2020-05-10,2,9.142857142857142
2020-05-11,14,8.285714285714286
2020-05-12,7,7.571428571428571
2020-05-13,5,7.857142857142857
2020-05-14,9,6.285714285714286
2020-05-15,10,6.571428571428571
2020-05-16,6,6.857142857142857
2020-05-17,4,6.0
2020-05-18,3,4.857142857142857
2020-05-19,9,4.285714285714286
2020-05-20,7,4.0
2020-05-21,3,4.285714285714286
2020-05-22,2,3.4285714285714284
2020-05-23,2,2.7142857142857144
2020-05-24,2,2.4285714285714284
2020-05-25,5,2.857142857142857
2020-05-26,3,2.5714285714285716
2020-05-27,2,2.4285714285714284
2020-05-28,1,2.142857142857143
2020-05-29,5,2.2857142857142856
2020-05-30,0,2.2857142857142856
2020-05-31,1,2.4285714285714284
2020-06-01,3,2.142857142857143
2020-06-02,4,2.2857142857142856
2020-06-03,2,2.142857142857143
2020-06-04,2,2.0
2020-06-05,3,1.8571428571428572
2020-06-06,1,1.7142857142857142
2020-06-07,0,1.7142857142857142
2020-06-08,2,1.7142857142857142
2020-06-09,3,1.8571428571428572
2020-06-10,1,1.8571428571428572
2020-06-11,2,1.7142857142857142
2020-06-12,3,1.2857142857142858
2020-06-13,2,1.1428571428571428
2020-06-14,0,0.8571428571428571
2020-06-15,1,0.5714285714285714
2020-06-16,0,0.2857142857142857
