date,incidence,incidence_7_days_moving_average
2020-02-20,67,
2020-02-21,95,
2020-02-22,94,
2020-02-23,115,129.71428571428572
2020-02-24,130,152.42857142857142
2020-02-25,206,178.57142857142858
2020-02-26,201,202.42857142857142
2020-02-27,226,230.57142857142858
2020-02-28,278,280.14285714285717
2020-02-29,261,329.42857142857144
2020-03-01,312,392.7142857142857
2020-03-02,477,470.2857142857143
2020-03-03,551,551.4285714285714
2020-03-04,644,623.5714285714286
2020-03-05,769,686.1428571428571
2020-03-06,846,751.7142857142857
2020-03-07,766,816.4285714285714
2020-03-08,750,879.7142857142857
2020-03-09,936,931.4285714285714
2020-03-10,1004,1003.8571428571429
2020-03-11,1087,1059.4285714285713
2020-03-12,1131,1104.2857142857142
2020-03-13,1353,1179.7142857142858
2020-03-14,1155,1246.7142857142858
2020-03-15,1064,1299.857142857143
2020-03-16,1464,1336.857142857143
2020-03-17,1473,1340.4285714285713
2020-03-18,1459,1341.4285714285713
2020-03-19,1390,1339.142857142857
2020-03-20,1378,1317.2857142857142
2020-03-21,1162,1286.0
2020-03-22,1048,1237.5714285714287
2020-03-23,1311,1188.142857142857
2020-03-24,1254,1146.142857142857
2020-03-25,1120,1096.7142857142858
2020-03-26,1044,1045.0
2020-03-27,1084,975.4285714285714
2020-03-28,816,906.2857142857143
2020-03-29,686,852.2857142857143
2020-03-30,824,806.2857142857143
2020-03-31,770,740.0
2020-04-01,742,688.8571428571429
2020-04-02,722,643.2857142857143
2020-04-03,620,595.7142857142857
2020-04-04,458,546.4285714285714
2020-04-05,367,506.14285714285717
2020-04-06,491,466.85714285714283
2020-04-07,425,437.57142857142856
2020-04-08,460,419.7142857142857
2020-04-09,447,410.14285714285717
2020-04-10,415,379.57142857142856
2020-04-11,333,369.85714285714283
2020-04-12,300,349.42857142857144
2020-04-13,277,331.7142857142857
2020-04-14,357,313.85714285714283
2020-04-15,317,296.85714285714283
2020-04-16,323,275.7142857142857
2020-04-17,290,270.57142857142856
2020-04-18,214,251.42857142857142
2020-04-19,152,237.14285714285714
2020-04-20,241,220.57142857142858
2020-04-21,223,206.42857142857142
2020-04-22,217,197.14285714285714
