date,incidence,incidence_7_days_moving_average
2020-02-25,1,
2020-02-26,0,
2020-02-27,0,
2020-02-28,2,2.7142857142857144
2020-02-29,2,4.285714285714286
2020-03-01,6,5.857142857142857
2020-03-02,4,7.428571428571429
2020-03-03,5,10.142857142857142
2020-03-04,11,12.571428571428571
2020-03-05,11,15.285714285714286
2020-03-06,13,21.428571428571427
2020-03-07,21,28.285714285714285
2020-03-08,23,34.142857142857146
2020-03-09,23,40.42857142857143
2020-03-10,48,50.0
2020-03-11,59,56.285714285714285
2020-03-12,52,63.42857142857143
2020-03-13,57,65.42857142857143
2020-03-14,88,70.0
2020-03-15,67,76.14285714285714
2020-03-16,73,80.28571428571429
2020-03-17,62,83.85714285714286
2020-03-18,91,89.85714285714286
2020-03-19,95,96.14285714285714
2020-03-20,86,98.42857142857143
2020-03-21,113,101.28571428571429
2020-03-22,109,101.42857142857143
2020-03-23,117,104.71428571428571
2020-03-24,78,106.57142857142857
2020-03-25,111,104.57142857142857
2020-03-26,96,104.0
2020-03-27,109,106.71428571428571
2020-03-28,126,101.14285714285714
2020-03-29,95,99.0
2020-03-30,113,94.57142857142857
2020-03-31,97,87.57142857142857
2020-04-01,72,82.71428571428571
2020-04-02,81,75.42857142857143
2020-04-03,78,71.42857142857143
2020-04-04,77,72.71428571428571
2020-04-05,61,70.14285714285714
2020-04-06,62,71.0
2020-04-07,69,68.42857142857143
2020-04-08,81,70.14285714285714
2020-04-09,63,70.71428571428571
2020-04-10,84,71.71428571428571
2020-04-11,59,68.0
2020-04-12,73,66.14285714285714
2020-04-13,66,61.857142857142854
2020-04-14,76,60.57142857142857
2020-04-15,55,57.285714285714285
2020-04-16,50,55.57142857142857
2020-04-17,54,51.57142857142857
2020-04-18,50,51.57142857142857
2020-04-19,50,49.142857142857146
2020-04-20,54,46.857142857142854
2020-04-21,48,46.285714285714285
2020-04-22,55,44.285714285714285
2020-04-23,33,42.857142857142854
2020-04-24,38,40.57142857142857
2020-04-25,46,37.142857142857146
2020-04-26,36,37.57142857142857
2020-04-27,44,37.714285714285715
2020-04-28,32,35.57142857142857
2020-04-29,31,34.42857142857143
2020-04-30,36,32.42857142857143
2020-05-01,39,31.285714285714285
2020-05-02,31,30.285714285714285
2020-05-03,28,28.285714285714285
2020-05-04,30,26.428571428571427
2020-05-05,24,25.857142857142858
2020-05-06,24,24.571428571428573
2020-05-07,22,22.857142857142858
2020-05-08,26,22.0
2020-05-09,27,20.714285714285715
2020-05-10,19,21.0
2020-05-11,18,19.857142857142858
2020-05-12,18,17.142857142857142
2020-05-13,15,16.285714285714285
2020-05-14,24,16.857142857142858
2020-05-15,18,15.714285714285714
2020-05-16,8,15.142857142857142
2020-05-17,13,13.428571428571429
2020-05-18,22,11.857142857142858
2020-05-19,10,12.571428571428571
2020-05-20,11,12.285714285714286
2020-05-21,12,11.142857142857142
2020-05-22,7,11.0
2020-05-23,13,10.714285714285714
2020-05-24,11,10.285714285714286
2020-05-25,14,10.142857142857142
2020-05-26,9,9.285714285714286
2020-05-27,9,9.285714285714286
2020-05-28,9,8.857142857142858
2020-05-29,6,8.0
2020-05-30,7,7.714285714285714
2020-05-31,11,7.285714285714286
2020-06-01,11,7.0
2020-06-02,3,6.571428571428571
2020-06-03,7,5.714285714285714
2020-06-04,6,4.428571428571429
2020-06-05,4,5.0
2020-06-06,4,4.285714285714286
2020-06-07,5,4.285714285714286
2020-06-08,2,4.285714285714286
2020-06-09,7,4.142857142857143
2020-06-10,2,3.7142857142857144
2020-06-11,6,4.0
2020-06-12,4,3.5714285714285716
2020-06-13,3,4.0
2020-06-14,2,4.142857142857143
2020-06-15,4,3.7142857142857144
2020-06-16,4,3.4285714285714284
2020-06-17,5,3.4285714285714284
2020-06-18,7,3.0
2020-06-19,1,3.4285714285714284
2020-06-20,1,3.4285714285714284
2020-06-21,2,2.7142857142857144
2020-06-22,1,2.857142857142857
2020-06-23,7,2.857142857142857
2020-06-24,5,2.857142857142857
2020-06-25,2,3.0
2020-06-26,2,2.142857142857143
2020-06-27,1,1.4285714285714286
2020-06-28,2,1.2857142857142858
2020-06-29,2,1.2857142857142858
2020-06-30,1,1.1428571428571428
2020-07-01,0,1.0
2020-07-02,1,0.7142857142857143
2020-07-03,2,0.7142857142857143
2020-07-04,0,0.8571428571428571
2020-07-05,1,0.7142857142857143
2020-07-06,0,0.5714285714285714
2020-07-07,1,0.7142857142857143
2020-07-08,1,0.5714285714285714
2020-07-09,0,0.5714285714285714
2020-07-10,1,0.42857142857142855
2020-07-11,1,0.2857142857142857
2020-07-12,0,0.42857142857142855
2020-07-13,0,0.42857142857142855
2020-07-14,0,0.42857142857142855
2020-07-15,0,0.8571428571428571
2020-07-16,1,0.8571428571428571
2020-07-17,1,0.8571428571428571
2020-07-18,1,0.8571428571428571
2020-07-19,3,0.8571428571428571
2020-07-20,0,0.7142857142857143
2020-07-21,0,0.7142857142857143
2020-07-22,0,0.2857142857142857
2020-07-23,1,0.42857142857142855
2020-07-24,0,0.42857142857142855
2020-07-25,1,1.0
2020-07-26,0,0.8571428571428571
2020-07-27,1,1.0
2020-07-28,0,0.8571428571428571
